ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
12160,1,52,42,450.4225924,1483,0,37,1519.116611,407.0322319,12,12,0
12161,1,225,207,231.2192227,751,195,61,9300.435048,1622.391752,2,0,0
12163,0,41,41,196.0689038,487,55,42,8115.594531,4132.975934,15,7,0
12164,1,48,39,152.2798682,2439,0,49,1690.263741,1197.793194,13,6,1
12165,1,122,98,241.3674193,1851,19,42,557.0305353,60.25025917,19,12,1
12166,1,35,30,61.05694197,1286,406,0,1140.350484,523.8328951,7,4,1
12167,1,112,90,271.7831464,1680,89,0,6301.740711,3128.675143,16,16,0
12168,1,231,185,298.7616887,405,354,0,740.0684216,175.3630665,23,23,1
12169,0,179,143,658.3810906,838,0,21,5049.040675,3839.508612,2,0,0
12170,0,3,2,439.3208424,2370,217,0,3330.265343,849.5615749,11,7,1
12171,1,75,60,194.5127828,2500,29,25,1763.209729,1310.566314,28,22,1
12172,1,39,39,61.06890399,1731,37,44,2064.042755,1351.878495,10,10,1
12173,1,230,184,292.6715192,2796,13,0,3122.575025,2329.166992,18,10,1
12174,1,154,125,262.7856834,816,168,0,6961.344553,384.9135391,24,21,1
12175,1,53,50,141.4038495,2586,3,59,1502.041214,684.6614378,24,19,1
12176,1,19,16,104.9136471,1327,65,0,5190.851655,2376.976553,8,5,0
12177,1,76,76,166.1929619,1166,69,21,1837.20153,1010.55048,6,6,0
12178,1,160,129,175.1210458,2652,0,8,5511.188015,2819.605604,18,17,1
12179,1,124,101,409.1572059,837,184,47,3074.714701,1452.833768,29,19,1
12180,1,29,23,36.16988855,1915,0,0,2316.857872,481.8749431,15,8,1
12181,1,16,14,104.5211704,698,65,12,5237.015357,1692.822242,17,13,1
12182,0,235,235,257.4278164,747,82,116,4866.163256,2656.170246,3,0,1
12183,1,86,69,153.8567132,437,166,84,5557.495539,2488.46068,4,4,1
12184,0,65,54,176.061466,794,146,84,11789.78666,5886.4249,1,0,0
12185,0,390,313,417.5792762,470,242,1,969.1235172,102.3857249,10,7,1
12186,1,177,142,344.5238811,1066,1,0,13993.77881,3961.70145,14,9,1
12187,1,201,162,235.3497988,2860,32,0,5130.781488,506.8145763,5,5,0
12188,1,36,34,174.3450451,93,218,80,7361.373828,2462.72189,23,18,0
12189,1,24,20,103.9468576,882,98,0,2341.441263,321.0469703,1,0,1
12190,1,20,20,32.56624414,1363,54,70,1744.606153,1052.785744,13,12,0
12191,1,36,30,147.0441661,3348,14,0,3624.125903,1966.119027,16,16,1
12192,1,78,64,355.3626423,2762,0,0,6721.795748,3003.571752,5,5,1
12193,1,64,52,96.37472054,724,12,0,1045.108157,659.2492196,28,22,1
12194,1,106,87,137.8945082,1462,163,0,4630.411879,1266.201656,1,0,0
12195,1,8,7,131.5786236,827,355,0,6145.492247,666.6265202,21,17,1
12196,1,47,37,72.40175688,2677,0,30,4007.559966,2716.839873,18,12,1
12198,1,296,237,316.3626089,47,106,44,1779.239307,1090.711183,17,9,1
12199,1,152,121,183.9296595,1227,249,0,3687.231553,343.3936005,27,17,0
12200,1,85,85,318.8958283,508,118,4,4688.217989,564.2220594,1,0,1
12201,1,56,45,120.9872857,1001,19,90,3120.233322,378.733684,14,6,0
12202,0,48,38,99.07767839,47,16,26,6722.508461,5223.649354,22,18,1
12203,1,18,14,150.5511057,1525,67,25,2824.182824,1670.594419,25,19,1
12204,1,111,90,436.3465892,3461,95,58,5530.451438,2356.932749,12,11,1
12205,1,133,106,223.5685016,668,148,12,2436.889148,969.2700109,10,6,1
12207,1,13,11,148.2071054,1665,121,0,9179.667628,3223.124349,15,15,1
12208,1,30,29,116.8707526,1877,0,0,3855.808634,2599.569493,25,23,1
12209,0,81,65,135.8547625,1343,201,38,1317.264568,1062.337276,3,0,1
12210,1,22,22,316.7253544,2224,0,0,2199.063781,1299.910264,27,21,0
12211,1,83,67,164.1605993,1059,162,35,3725.909866,3026.646077,27,20,1
12212,0,36,36,112.6710132,632,211,0,2260.511045,292.4421902,8,8,0
12213,1,272,218,379.844639,2300,189,0,1623.879234,1262.0656,17,14,1
12214,1,156,125,312.3223421,3138,11,79,5440.100847,865.1375643,30,25,1
12215,1,89,72,182.5192096,1814,0,0,7270.788305,4494.79754,25,23,1
12216,1,58,47,87.61306058,1008,36,21,5785.243367,4576.043295,2,0,1
12217,1,38,34,225.6014516,2295,211,20,3436.2728,1563.472339,2,1,1
12218,1,115,92,161.5241008,660,35,15,4950.528714,3526.353777,20,16,1
12219,1,12,10,203.5197892,3087,41,0,3988.978032,2162.237333,16,15,1
12220,1,89,72,321.0727767,2407,0,37,4133.319638,1116.874249,13,9,1
12221,0,43,41,124.3675275,1478,348,73,9310.096725,5203.233682,14,10,1
12222,1,74,74,168.6141838,58,37,0,7514.658222,1958.353759,2,0,1
12223,0,28,23,184.2038711,1692,103,0,5670.506855,3051.925762,8,8,0
12224,1,2,2,42.7179849,793,0,75,1248.218238,260.980585,26,23,0
12225,1,133,107,746.3749162,2003,44,0,3446.935852,946.1192266,9,5,1
12226,0,18,14,232.1813788,3107,183,9,5660.43503,3262.683284,6,5,1
12227,1,56,50,56.36148545,1482,414,0,3488.271479,1885.017836,9,3,1
12228,1,117,103,158.3284679,1881,171,0,1309.055882,774.4137631,1,1,1
12229,1,129,109,134.0203423,2081,87,35,4905.979421,3441.297805,3,3,1
12230,1,97,78,126.42247,2244,38,49,8854.014138,1765.871696,29,22,1
12231,1,408,326,503.6423554,45,68,0,5274.255061,1075.840346,26,21,1
12232,1,13,12,207.8821929,2367,42,0,1475.89341,816.6999893,24,20,0
12233,0,11,11,272.9348282,1000,217,47,6911.583854,1796.845944,10,5,1
12234,1,70,56,227.3785092,566,0,0,5631.442277,3284.245243,12,5,0
12235,1,69,55,120.1815166,3067,151,0,4158.555482,1156.31004,30,28,1
12236,1,50,50,56.33416016,1390,35,237,9491.433294,3865.646515,19,12,1
12237,1,62,50,122.1181124,390,43,84,4611.557378,1931.304613,5,3,1
12238,0,7,6,10.82551252,609,316,0,1418.528006,798.6633583,18,18,0
12239,1,5,5,101.8974295,2457,324,80,3540.428083,1765.137303,22,22,1
12240,1,84,68,96.98429472,422,379,2,2953.60296,2344.254796,18,17,1
12241,1,130,104,172.7026324,455,339,132,1422.214581,1171.669065,11,4,1
12242,1,64,52,67.60455454,79,36,97,2078.241009,1635.766052,30,29,1
12243,0,30,25,169.8407332,3383,15,56,1818.225169,1164.281865,5,2,1
12244,1,60,56,248.9457963,1081,186,64,5740.223832,4750.329262,16,11,0
12245,1,36,29,54.82067807,1445,87,0,2294.459722,517.7375034,28,25,1
12246,1,25,20,40.07208783,2392,122,0,1933.823524,724.8495654,31,20,1
12247,1,75,61,115.6568786,2224,0,58,7347.312242,332.6756476,25,20,0
12248,1,13,11,107.023659,1378,115,1,1537.69086,1012.423861,29,22,0
12249,1,60,48,156.2925683,1287,332,0,1855.84095,1052.541562,3,1,0
12250,1,35,28,395.9327097,395,45,31,3362.687471,1883.398474,6,1,1
12251,0,537,430,724.6163494,811,115,52,1792.69893,1328.590176,25,23,1
12252,1,68,68,88.84698593,1107,99,92,4350.982389,2125.581324,7,7,1
12253,0,32,26,89.2396026,2907,171,0,3682.071842,2489.075675,5,5,0
12254,1,145,116,416.9720311,93,92,38,2950.498269,2060.371388,29,23,1
12255,1,20,17,86.81757253,55,247,176,8276.386668,748.5456162,16,16,1
12256,1,11,10,60.2426053,1149,52,15,1936.206833,899.7162505,25,22,1
12257,0,6,6,76.5732464,676,280,356,7210.033008,3479.579992,6,3,1
12258,0,48,42,182.6437342,2960,776,0,3821.41476,3024.280698,15,13,1
12259,1,21,21,92.56736498,459,159,27,5112.136535,2918.525087,27,21,0
12260,1,87,70,100.988372,1281,32,0,2925.853409,2432.085217,1,1,1
12261,1,136,118,244.7142432,1993,328,0,9651.028796,4874.420641,31,20,0
12262,0,20,20,219.2507731,1965,785,0,5315.434082,2367.624599,2,1,0
12263,1,24,19,25.75536943,2084,197,0,4680.241466,1168.299946,24,17,1
12264,1,50,41,65.30230034,220,56,0,1094.802414,847.6571551,9,4,1
12265,1,77,62,96.16954371,267,117,56,1282.435213,396.5620775,24,24,1
12266,1,24,19,106.4887696,2592,39,0,1504.243611,1082.401521,18,14,0
12267,0,38,30,126.285941,1609,462,166,2652.892243,1115.116353,27,26,1
12268,1,90,73,214.8718866,1517,127,163,1907.43094,297.2864102,5,5,1
12269,1,3,2,139.4900313,1084,17,25,2449.978287,1148.904196,10,10,1
12270,1,157,127,384.0469478,1243,339,0,3811.665057,1160.606354,6,4,0
12271,1,43,35,59.18805097,135,752,0,1291.450694,935.6466035,28,26,1
12272,1,43,36,173.1891993,520,373,0,3300.623585,1769.809228,7,5,1
12273,1,0,0,8.608560637,413,43,19,1016.21118,264.9110314,0,0,1
12274,1,6,6,64.59533982,2629,0,46,706.0672765,225.9920462,21,15,1
12275,1,176,176,176.9013706,1373,449,38,6081.169656,2592.433929,13,9,1
12276,1,125,101,173.8221813,196,0,18,2610.481534,1220.766496,30,25,1
12277,1,5,4,9.653146303,2897,4,59,2341.849008,1813.305211,26,20,1
12278,1,44,35,162.6722209,2922,393,0,4773.24252,1148.330696,21,17,1
12279,0,74,63,89.27457186,3475,17,5,4457.167822,2313.134745,12,12,1
12280,1,7,7,16.65015663,599,103,0,2960.032811,1558.403883,3,3,1
12281,0,3,3,18.19909703,2243,46,3,6957.424593,2514.982458,15,15,1
12282,1,43,35,384.3299701,3309,425,0,2254.122878,373.7420754,24,19,1
12283,1,4,4,188.2547178,3493,278,0,2186.903946,1102.422134,8,3,1
12284,1,77,62,147.7435658,1216,70,0,2832.907395,2049.802053,13,12,1
12285,1,52,42,78.31083383,500,167,31,1981.363462,262.2089216,11,5,0
12286,1,21,17,73.57287458,778,59,92,1557.661958,904.8286827,18,10,1
12287,1,45,36,67.79596732,1073,119,8,825.5684028,596.2258957,19,14,1
12288,1,47,47,536.0021203,977,221,0,1821.466491,890.4922225,20,17,1
12289,1,1,1,100.2604322,1482,106,54,3643.561654,2109.903306,22,19,0
12290,1,24,19,101.9040898,2701,8,43,4931.31596,1504.480872,11,6,0
12291,1,23,19,57.88569791,3400,0,0,2254.544658,1397.684838,30,25,0
12292,1,60,49,119.2397927,268,21,0,939.0902392,402.7505693,23,17,0
12293,1,46,38,126.6287042,2827,0,100,3456.815668,1456.567071,9,9,1
12294,0,172,140,173.7632956,1058,2,65,5024.27854,3705.545202,10,10,1
12295,1,108,86,174.3213912,3075,29,12,3431.516145,467.4824717,10,8,1
12296,1,87,70,296.2348329,465,464,0,6717.336051,1822.090059,27,22,1
12297,1,76,61,112.7838764,1859,13,0,2370.000509,1868.148209,14,9,1
12298,0,25,20,28.81523463,2220,316,17,5353.061773,3674.994839,26,21,1
12299,1,76,62,241.529714,2659,256,73,6753.735982,1912.173758,8,7,1
12300,1,24,20,162.1170502,3455,392,0,12116.90168,9121.394113,15,9,0
12302,1,303,288,311.9456749,233,45,172,3060.121676,2209.744449,22,16,1
12304,0,14,14,64.78527809,1516,16,4,1757.265644,301.6341535,12,9,1
12305,1,19,15,149.522969,1820,0,0,2491.877378,491.2826234,23,20,1
12306,1,55,45,151.0093938,2639,97,69,3501.210911,2797.633409,7,7,0
12307,1,117,94,132.1106543,1601,237,0,2265.022234,1725.196149,28,19,1
12308,0,2,2,83.91279402,2064,121,79,5180.522556,924.832391,17,12,0
12309,1,141,115,269.2495973,2377,91,3,1282.15913,690.0296114,31,29,1
12310,1,251,201,325.4035066,3469,0,0,4562.164333,2569.245904,23,19,0
12311,1,164,164,411.2137463,2937,437,0,3897.628181,1792.381464,10,6,0
12312,1,366,293,386.5206981,1707,362,0,2803.069421,1983.996969,11,7,0
12313,1,33,29,859.0775768,2327,151,16,3152.56452,1238.482639,5,5,0
12314,1,32,26,302.1517476,207,0,9,6610.737574,1524.682047,3,2,0
12315,1,80,68,102.7587089,1404,0,134,3344.030995,2206.016399,23,15,1
12316,1,137,110,364.3232692,2549,475,0,2866.276987,2318.560008,22,13,1
12317,1,101,83,119.6671171,1607,215,0,2940.456139,2418.852763,30,20,1
12318,1,150,125,162.2690791,783,42,1,6465.653746,4239.510163,23,22,1
12319,0,261,213,312.3267976,1951,153,17,2440.383154,1416.975111,18,10,0
12320,1,138,111,171.778781,1386,145,40,4017.8939,2319.70838,3,0,1
12321,1,37,31,160.4021309,1123,88,0,3927.767484,2228.953557,30,21,1
12322,1,9,9,56.93992094,2533,28,49,5891.797851,607.4175223,1,1,0
12323,1,81,65,116.0017539,1716,80,18,3018.90676,1952.213597,6,6,1
12324,1,3,3,47.52837568,2009,171,0,3632.963911,605.5142008,4,4,1
12325,1,91,74,140.4697049,583,19,0,3761.690417,2583.425779,9,6,0
12326,0,89,85,308.1197079,1856,38,45,4085.007768,736.3343691,8,4,1
12327,1,152,122,192.7471802,2247,0,23,3503.067388,1386.640312,19,15,1
12328,1,5,5,80.1504765,1569,415,38,1811.863421,707.3898448,26,25,1
12329,1,18,18,192.8441721,3273,47,0,4139.570518,1929.47666,21,13,0
12330,1,203,165,257.7927292,1095,147,20,6502.645793,2007.1783,16,11,0
12331,1,160,160,166.6201905,1172,162,1,1547.942491,658.5918632,19,17,0
12332,1,172,138,197.8202502,610,36,0,4277.68486,3089.167057,26,23,0
12333,1,88,71,252.766817,1042,98,156,4755.613939,3424.764412,22,16,1
12334,0,20,17,261.1888684,896,0,0,2088.543184,611.9938231,20,13,1
12335,1,89,72,105.3188939,974,160,9,3199.6514,2500.782508,16,13,1
12336,1,8,8,24.72744426,2859,0,22,2763.05736,959.5526822,25,17,0
12338,1,42,34,172.8501814,1917,111,37,6551.716556,1396.93028,20,14,1
12339,1,6,6,49.87043038,3051,13,0,3418.699526,711.9334921,23,14,1
12340,0,3,2,14.77882531,27,799,23,10481.8366,5217.392986,27,22,1
12341,1,77,63,94.0382219,2566,0,3,2203.662433,663.3213958,16,11,0
12342,1,31,29,105.7007327,2261,0,0,1497.331676,898.6415043,21,16,1
12343,1,207,175,306.3494979,837,175,37,2970.700123,1567.022391,7,5,0
12344,0,126,101,152.0864753,522,0,0,5887.412712,3532.429685,6,3,0
12345,1,133,109,137.3529868,3039,394,0,3235.883509,1313.367097,19,17,1
12346,1,56,52,154.5950644,1169,213,101,2006.443584,1172.689725,27,19,1
12347,0,124,113,224.7285826,1598,198,101,4090.06493,2714.830589,16,16,0
12348,1,5,4,313.1359857,689,4,42,1374.815894,1069.810986,7,7,1
12349,1,106,106,487.3847322,2131,89,0,7332.286666,3299.113901,23,14,0
12350,1,19,15,104.9249328,2453,170,0,2096.007295,674.9683344,10,4,1
12351,1,66,53,68.41188859,2200,15,7,3078.744676,2322.699814,23,16,1
12352,1,14,14,32.84953746,2753,215,0,4096.299869,1317.131179,10,8,1
12353,1,43,35,115.4360362,2792,34,0,7723.206463,1289.360036,6,2,1
12354,1,137,110,242.5640682,3498,43,77,5674.510017,4472.844329,5,4,1
12355,1,26,21,91.36645614,2251,265,344,3553.940208,2018.853934,27,19,1
12356,1,29,23,55.30578717,716,72,138,3344.62527,1006.01614,16,10,1
12357,1,39,32,230.2392216,166,44,13,5092.214326,2252.412627,27,20,1
12358,1,102,84,152.1531213,2029,231,0,6122.458322,3083.953194,25,25,1
12359,1,24,19,121.2318598,1901,241,0,2308.166833,1529.668483,17,11,1
12360,0,478,384,548.175304,2066,46,43,3188.012701,373.3047998,12,12,1
12361,0,65,52,123.4900669,3060,113,0,2830.215759,1136.165065,8,8,0
12362,1,6,6,15.65559228,1515,59,0,9955.64324,1278.722362,29,23,1
12363,1,166,133,209.5118088,2291,621,0,1321.259508,624.3203428,9,8,1
12364,1,3,3,208.1588076,1027,136,119,4946.217047,1596.020519,23,14,1
12365,0,173,173,543.0226193,2026,0,155,7461.30318,5422.465927,6,6,0
12366,1,116,93,220.3948563,1374,100,40,4386.507216,2294.993106,13,10,1
12367,1,14,14,104.1636764,1802,236,0,2344.141168,578.000458,21,21,0
12369,1,56,47,210.0752309,1512,0,0,3418.029024,1453.11707,12,12,1
12370,1,56,45,177.9484087,2750,0,0,2915.710973,1615.935346,2,2,0
12371,1,78,64,280.9405809,1480,89,0,5121.465597,3038.118969,12,6,1
12372,1,76,61,108.9802406,1152,107,164,5569.002768,224.7425311,23,18,1
12373,1,35,29,60.38679069,1328,323,0,1129.77495,887.9378089,20,12,0
12374,1,24,21,66.71761913,548,176,24,537.7815116,286.3363668,17,15,1
12375,1,56,45,75.05697916,1404,109,0,4061.813324,1302.581531,9,3,1
12376,1,59,53,370.6747536,2551,0,26,4754.274439,2934.285392,8,8,1
12377,1,20,16,187.3304121,3173,234,21,2887.397763,2104.595794,15,14,0
12378,1,23,18,240.7681281,2641,69,190,2876.951543,1750.240621,25,15,1
12379,1,103,87,186.7101896,1459,0,0,4540.556173,2041.979123,1,1,0
12380,1,214,171,253.3135195,1419,61,21,2216.566321,1265.202382,18,17,1
12381,1,2,2,124.3054424,802,0,0,2813.451801,2021.436512,0,0,1
12382,0,199,159,321.3613657,1612,38,0,12818.63812,4132.027807,3,0,1
12383,1,158,127,470.2201945,701,18,97,2489.60021,2065.141606,16,14,0
12384,1,81,81,135.4214034,1719,1,17,2721.9897,867.6515985,0,0,1
12385,1,178,145,488.5740939,589,8,111,9438.309282,392.809041,30,22,1
12386,0,143,116,301.8923574,1142,112,19,4587.834248,589.1456853,3,3,0
12387,1,78,63,153.1877546,925,337,0,1023.727572,561.0839046,10,9,1
12388,0,4,4,15.05336876,1060,244,58,2304.32004,1374.721924,15,14,1
12389,1,147,119,207.4031885,2612,8,67,4684.07962,937.2499978,9,9,1
12390,1,35,28,102.6819714,971,17,0,4762.867315,2803.100969,17,17,1
12391,1,66,57,156.4011442,1792,114,0,8897.596243,5488.558938,10,6,1
12392,1,32,26,74.37901969,2205,611,28,8025.264253,4471.670245,5,2,1
12393,1,6,5,40.91722544,927,335,41,3904.460399,2730.984811,9,9,1
12394,1,197,159,281.8543184,1310,39,8,3171.300579,1873.822747,26,20,0
12395,1,15,15,173.3855198,348,521,29,6263.642933,1874.997844,25,20,1
12396,0,35,28,53.1620991,208,31,107,4176.137433,1335.540402,10,10,0
12397,1,115,93,128.9861423,1718,61,0,3587.241213,2873.154478,22,19,1
12398,1,23,21,141.4892832,1227,0,28,3244.14744,1698.457467,8,2,1
12399,1,68,55,95.40903324,290,615,18,1644.311225,1316.911433,2,2,1
12400,1,107,87,162.4981054,2135,206,93,781.6821314,273.242581,24,16,0
12401,1,78,63,123.1773234,3002,658,0,5588.479604,2202.68928,26,21,1
12402,1,58,47,101.9468753,1544,0,0,1138.703007,830.8222361,18,18,0
12403,1,138,111,216.336998,894,227,30,2371.589797,1950.788871,31,23,1
12404,1,20,16,20.60289723,2516,333,0,4576.597237,1031.207761,12,12,0
12405,1,17,14,51.85342029,3057,153,14,2962.381422,1638.426509,5,5,1
12406,1,120,97,469.163773,2715,24,0,2020.112326,1470.950427,7,7,1
12407,1,166,134,167.2267557,1573,27,0,6132.644259,3603.89878,7,7,1
12408,1,65,54,313.1645322,2003,15,0,3604.585221,981.9018746,4,1,0
12410,1,1,1,156.7602147,1489,145,19,997.5590374,715.2145463,21,21,0
12411,1,137,110,143.4822893,2569,408,34,3247.471244,1268.246382,30,27,1
12412,1,39,33,82.05328332,767,65,126,4063.207641,1601.47799,13,9,0
12413,0,76,61,289.7932826,2745,67,11,4106.048337,816.5932348,3,3,0
12414,1,18,16,284.7360855,3196,65,0,1871.971422,872.3146192,15,14,1
12415,1,118,99,175.161868,2127,55,10,4020.849223,1542.998333,26,24,0
12416,1,48,39,172.1480368,2422,0,0,3872.87623,2601.797729,27,26,0
12417,1,123,105,391.8433294,3057,80,149,4369.64294,1498.679946,15,8,1
12418,1,21,21,39.89732019,2971,16,0,3046.648358,1968.358241,19,17,1
12419,0,15,12,66.8661872,201,250,125,2829.284209,1925.03575,21,21,1
12421,1,92,74,156.8363969,27,65,68,2441.969919,344.4389502,8,7,1
12422,1,13,11,56.24022675,1590,232,51,2013.038987,70.2818961,9,9,1
12423,1,12,12,38.31288011,1776,9,89,6695.295568,5113.269108,30,26,0
12424,1,5,5,63.8865458,2696,131,49,3927.688012,1980.517492,27,19,0
12426,1,21,19,33.74803051,609,344,0,6860.534532,4747.019494,8,8,1
12427,1,577,463,771.4506707,994,125,0,3622.748188,1281.749369,23,20,1
12428,0,254,204,412.4675128,460,270,0,8254.765556,4805.915271,7,7,0
12429,1,13,12,126.77226,171,155,0,3349.833985,2650.223706,18,17,0
12430,1,82,67,201.6816858,2990,27,155,4734.277625,3066.680532,16,11,0
12431,1,35,29,38.30153041,1011,28,0,4916.835046,1860.192054,28,25,1
12432,1,58,47,147.4456594,628,148,0,4010.649701,1712.716002,4,0,0
12433,1,72,58,86.38634589,1473,69,66,4813.583956,3799.209004,22,17,0
12434,1,35,28,262.8426565,3351,185,2,2588.303859,816.0578947,20,19,1
12435,1,95,76,230.679766,1600,195,0,6128.725045,2865.302908,19,12,1
12436,1,45,39,181.5738968,1940,16,43,1570.30647,622.8088413,0,0,1
12438,1,117,113,586.8182109,2018,8,19,2385.727783,1257.651107,26,25,1
12439,1,101,93,175.21942,24,37,85,5071.780439,821.2457299,24,22,1
12440,1,21,21,245.6695217,472,16,0,1528.601374,712.3250257,5,0,0
12441,1,22,22,118.9572046,2503,187,0,5086.222295,874.4229817,3,1,0
12442,1,155,125,340.5921732,587,0,0,3084.72307,2562.295154,26,21,1
12444,1,26,21,55.42251861,1678,144,19,8290.41716,1653.932984,31,24,0
12445,1,106,106,216.4380119,3326,0,7,3437.016978,708.3028854,0,0,0
12446,0,743,596,839.9874777,360,0,143,10943.54797,5731.007821,11,8,1
12447,1,78,71,217.9001171,1196,13,124,1871.395925,1161.001567,20,20,0
12448,0,75,75,179.2483159,537,143,24,4290.073369,1650.742486,1,0,1
12449,1,21,21,57.43649878,2808,0,1,1622.526652,432.96791,22,15,1
12450,0,105,84,166.6995845,2399,48,30,3076.537309,915.2577346,1,1,1
12451,1,177,177,189.9602676,1527,188,145,1785.048485,1190.726935,12,9,1
12452,1,34,28,439.3262882,3332,51,0,3672.236511,2807.338873,12,12,0
12453,1,56,45,84.61009591,1414,0,0,10940.6058,2227.365886,23,20,0
12454,1,133,107,170.1403557,2523,147,16,8987.335179,2648.315955,25,24,0
12455,1,186,150,205.9138871,2562,97,10,1260.737207,660.387879,29,24,1
12456,0,64,58,102.529344,399,160,123,8290.879146,6760.098159,16,10,0
12457,1,141,114,192.7533554,3253,49,0,3733.300714,2749.942951,1,0,1
12458,1,193,155,321.0599038,2312,197,0,2787.089794,2099.739575,4,4,0
12459,1,58,58,194.3452408,3159,0,0,2714.399228,1867.685896,20,19,1
12460,1,72,59,250.3679258,241,180,2,2067.694277,341.1708929,23,18,1
12461,1,20,17,216.0447252,1506,63,81,3263.326654,2106.777666,17,13,1
12462,1,15,12,189.6674105,494,103,23,1913.378484,1059.66616,20,13,1
12463,1,277,224,332.1643745,510,0,6,6402.788032,2222.69883,25,20,0
12464,0,77,61,145.1775768,2670,23,89,864.014719,340.9390982,3,3,1
12465,0,170,136,287.7894615,2223,0,2,4717.171318,3040.5161,24,17,1
12466,1,68,59,124.3232396,1753,199,0,5877.997568,4784.33908,29,19,0
12467,1,124,105,172.4196575,2968,39,52,7107.315434,1510.325252,0,0,1
12468,1,29,24,57.99295629,1048,117,0,4005.782541,2815.925182,26,24,1
12469,1,54,43,72.86582,1570,23,59,4773.558391,1400.886894,25,18,1
12470,1,298,239,498.3468023,875,115,0,7985.580318,5668.163185,13,10,1
12471,0,8,8,38.67451469,1042,49,23,14079.5473,6986.135011,8,4,0
12472,1,246,230,249.5101364,1849,0,0,2481.794875,913.8326963,29,25,1
12473,0,162,133,283.0471497,3421,0,35,4085.863889,1068.909609,16,10,1
12474,1,69,59,86.48738476,2824,0,0,4253.736909,1415.837716,14,9,1
12475,1,29,24,203.3760799,3097,108,0,3713.569346,1436.396994,27,20,1
12476,1,76,61,146.233979,841,118,3,7338.041033,514.8451459,26,21,0
12477,1,41,33,51.33570954,1383,45,65,1644.912211,1151.390951,28,21,1
12478,1,74,67,87.90767593,1478,0,32,11242.48334,3989.542348,20,19,1
12479,1,26,21,44.27018157,2981,65,81,3631.64444,2031.92009,3,3,1
12480,1,97,81,299.4759361,2949,48,23,1393.245119,979.9922404,9,9,1
12481,0,45,39,765.6403676,3158,38,84,1465.60332,1024.793484,7,7,1
12482,1,33,27,95.2290176,3416,0,19,3778.781256,975.4255806,9,9,0
12483,1,167,136,244.6674661,3316,119,0,3233.439485,2685.215579,26,18,1
12484,1,38,31,150.9430114,2847,98,92,687.170826,403.6168571,6,5,1
